order_id,customer_id,order_date,ship_date,status,payment_mode,discount_pct
1949,847,2023-04-12,2023-04-19,Delivered,Debit Card,20
1950,230,2024-08-10,2024-08-15,Delivered,COD,15
1951,449,2024-10-15,2024-10-16,Delivered,UPI,0
1952,574,2024-07-07,2024-07-11,Delivered,UPI,10
1953,889,2022-10-30,2022-11-04,Delivered,UPI,5
1954,259,2022-02-26,2022-03-02,Delivered,Credit Card,0
1955,221,2024-07-14,2024-07-17,Delivered,Debit Card,5
1956,239,2024-11-06,,Pending,UPI,20
1957,698,2023-10-07,,Cancelled,Net Banking,0
1958,730,2024-01-04,2024-01-09,Delivered,Debit Card,0
1959,66,2024-12-20,2024-12-22,Delivered,UPI,5
1960,616,2023-01-03,,Shipped,UPI,15
1961,747,2022-09-02,2022-09-07,Delivered,UPI,10
1962,718,2024-03-04,,Shipped,UPI,15
1963,142,2023-12-05,2023-12-11,Delivered,UPI,0
1964,441,2023-06-01,2023-06-03,Delivered,UPI,10
1965,233,2023-12-21,2023-12-25,Returned,Credit Card,10
1966,770,2022-07-12,2022-07-13,Delivered,UPI,25
1967,571,2022-05-02,2022-05-07,Delivered,UPI,0
1968,13,2022-01-10,2022-01-15,Delivered,UPI,25
1969,384,2022-05-23,,Pending,UPI,25
1970,511,2023-01-08,2023-01-15,Delivered,Net Banking,0
1971,700,2022-11-13,2022-11-19,Delivered,Credit Card,15
1972,867,2022-12-30,2022-12-31,Delivered,COD,15
1973,638,2022-03-21,,Pending,COD,0
1974,827,2023-10-01,,Pending,UPI,0
1975,605,2024-11-27,2024-12-02,Delivered,UPI,5
1976,159,2023-11-22,,Pending,COD,20
1977,852,2024-03-07,,Shipped,Net Banking,20
1978,68,2023-11-24,2023-11-26,Delivered,UPI,15
1979,814,2024-04-07,2024-04-14,Delivered,UPI,15
1980,864,2022-07-22,,Shipped,UPI,10
1981,934,2024-12-15,2024-12-19,Delivered,Debit Card,20
1982,776,2023-02-16,2023-02-19,Delivered,UPI,5
1983,967,2024-05-23,2024-05-24,Delivered,UPI,15
1984,504,2022-08-02,2022-08-05,Delivered,Credit Card,10
1985,510,2023-08-12,2023-08-19,Delivered,Debit Card,20
1986,43,2023-01-21,,Pending,UPI,25
1987,766,2022-12-22,2022-12-23,Delivered,Debit Card,20
1988,49,2023-09-13,2023-09-14,Delivered,UPI,20
1989,844,2024-06-07,2024-06-12,Delivered,Credit Card,0
1990,380,2022-04-02,,Pending,UPI,0
1991,914,2023-03-30,2023-04-03,Delivered,UPI,5
1992,212,2022-02-01,2022-02-04,Delivered,UPI,0
1993,5,2023-05-08,2023-05-10,Delivered,COD,10
1994,400,2023-04-13,2023-04-15,Delivered,COD,0
1995,146,2023-05-20,2023-05-26,Delivered,UPI,10
1996,585,2023-09-27,2023-10-01,Delivered,COD,5
1997,707,2022-01-21,2022-01-28,Delivered,UPI,5
1998,923,2023-01-24,,Shipped,Credit Card,25
1999,11,2024-03-20,2024-03-26,Delivered,Debit Card,0
2000,707,2023-04-02,2023-04-09,Delivered,UPI,0
2001,501,2022-05-17,2022-05-23,Delivered,UPI,5
2002,733,2024-03-26,2024-03-29,Delivered,UPI,25
2003,112,2022-09-02,2022-09-03,Delivered,COD,5
2004,569,2024-10-16,2024-10-20,Delivered,Credit Card,0
2005,491,2022-08-12,2022-08-14,Delivered,UPI,10
2006,86,2022-05-19,2022-05-25,Delivered,Credit Card,15
2007,147,2024-06-24,2024-07-01,Delivered,UPI,20
2008,998,2023-01-23,2023-01-28,Delivered,Debit Card,0
2009,15,2022-11-09,2022-11-12,Delivered,Net Banking,0
2010,474,2023-02-15,,Cancelled,UPI,10
2011,157,2023-08-21,2023-08-24,Delivered,UPI,5
2012,674,2024-06-17,2024-06-22,Delivered,Credit Card,5
2013,542,2023-08-13,2023-08-14,Delivered,UPI,10
2014,115,2022-05-14,2022-05-20,Delivered,Credit Card,25
2015,174,2023-10-21,2023-10-27,Delivered,UPI,0
2016,240,2022-01-13,2022-01-20,Delivered,Credit Card,10
2017,581,2022-09-03,,Cancelled,Debit Card,0
2018,578,2022-06-01,2022-06-06,Delivered,COD,15
2019,661,2024-03-01,2024-03-07,Delivered,Credit Card,15
2020,244,2024-10-01,2024-10-05,Delivered,UPI,15
2021,942,2022-11-10,2022-11-12,Delivered,COD,5
2022,294,2022-12-24,2022-12-26,Returned,UPI,5
2023,377,2022-02-12,2022-02-16,Delivered,UPI,0
2024,421,2023-04-10,2023-04-12,Returned,UPI,10
2025,965,2024-04-11,2024-04-15,Delivered,UPI,15
2026,976,2024-03-06,2024-03-08,Delivered,UPI,10
2027,741,2024-12-21,2024-12-26,Delivered,UPI,5
2028,200,2024-01-15,,Cancelled,Credit Card,10
2029,384,2023-09-21,2023-09-26,Delivered,UPI,0
2030,668,2024-07-15,2024-07-19,Delivered,COD,25
2031,53,2023-02-13,2023-02-19,Delivered,Credit Card,0
2032,394,2024-11-25,2024-12-01,Delivered,Net Banking,0
2033,212,2024-03-01,2024-03-08,Delivered,UPI,25
2034,160,2024-04-03,2024-04-07,Delivered,COD,0
2035,325,2024-08-17,2024-08-20,Delivered,Debit Card,15
2036,626,2024-12-22,2024-12-29,Delivered,COD,0
2037,67,2022-06-25,2022-06-28,Delivered,COD,0
2038,874,2022-07-04,2022-07-10,Delivered,COD,5
2039,155,2023-03-13,2023-03-16,Delivered,UPI,25
2040,598,2024-07-03,2024-07-06,Delivered,Debit Card,5
2041,104,2022-11-24,,Cancelled,UPI,10
2042,122,2024-12-26,,Pending,UPI,20
2043,566,2024-08-19,2024-08-20,Delivered,UPI,5
2044,680,2022-10-28,,Cancelled,UPI,0
2045,139,2024-02-20,2024-02-25,Delivered,Credit Card,0
2046,705,2024-01-13,,Pending,Credit Card,0
2047,459,2022-02-10,2022-02-13,Returned,Net Banking,25
2048,907,2023-11-27,2023-11-29,Returned,COD,0
2049,139,2023-09-07,2023-09-14,Delivered,COD,0
2050,984,2023-02-08,2023-02-11,Returned,UPI,0
2051,618,2024-10-10,2024-10-12,Delivered,COD,10
2052,374,2023-06-02,2023-06-03,Delivered,UPI,20
2053,502,2023-10-15,,Cancelled,UPI,5
2054,718,2023-09-20,2023-09-21,Delivered,Net Banking,10
2055,280,2024-07-27,2024-07-29,Delivered,UPI,0
2056,893,2022-01-22,2022-01-24,Delivered,UPI,10
2057,927,2024-08-20,2024-08-26,Delivered,UPI,5
2058,385,2023-11-19,2023-11-23,Delivered,Credit Card,10
2059,725,2023-12-02,2023-12-07,Delivered,UPI,5
2060,198,2024-09-28,2024-10-04,Delivered,UPI,15
2061,87,2023-10-15,,Cancelled,COD,0
2062,831,2022-09-21,,Shipped,UPI,0
2063,182,2024-02-04,2024-02-11,Delivered,Credit Card,5
2064,90,2022-06-04,2022-06-11,Delivered,UPI,10
2065,931,2022-05-25,2022-05-31,Delivered,Credit Card,15
2066,895,2023-11-09,,Shipped,UPI,0
2067,58,2022-10-12,2022-10-14,Delivered,Debit Card,0
2068,94,2022-07-07,2022-07-09,Delivered,Debit Card,5
2069,52,2022-06-12,2022-06-16,Delivered,Credit Card,5
2070,838,2023-02-09,2023-02-13,Delivered,Credit Card,0
2071,295,2022-05-06,2022-05-08,Delivered,Credit Card,0
2072,998,2023-02-09,2023-02-11,Delivered,COD,25
2073,717,2022-09-11,2022-09-18,Delivered,UPI,0
2074,330,2023-04-12,2023-04-15,Delivered,Credit Card,25
2075,616,2024-04-24,2024-04-27,Delivered,UPI,10
2076,845,2023-12-08,2023-12-11,Delivered,Credit Card,5
2077,773,2022-11-27,2022-12-03,Delivered,UPI,10
2078,62,2024-05-30,2024-05-31,Delivered,Debit Card,15
2079,763,2022-06-30,2022-07-06,Delivered,Debit Card,10
2080,698,2022-05-15,2022-05-19,Delivered,Debit Card,10
2081,367,2024-09-10,2024-09-13,Delivered,UPI,15
2082,560,2023-01-25,2023-01-29,Delivered,UPI,10
2083,477,2024-08-03,2024-08-07,Delivered,Debit Card,10
2084,890,2024-08-09,2024-08-13,Delivered,UPI,10
2085,973,2022-02-20,,Cancelled,Debit Card,10
2086,892,2022-11-02,2022-11-04,Delivered,UPI,0
2087,608,2023-01-12,2023-01-14,Delivered,UPI,15
2088,278,2023-11-22,2023-11-25,Delivered,Credit Card,0
2089,850,2023-07-23,2023-07-27,Delivered,Credit Card,15
2090,446,2022-11-24,2022-11-25,Delivered,Debit Card,10
2091,69,2023-10-25,2023-10-27,Delivered,Credit Card,0
2092,532,2024-10-09,,Shipped,UPI,0
2093,980,2023-09-23,2023-09-29,Delivered,UPI,5
2094,634,2024-05-28,2024-05-31,Delivered,Credit Card,20
2095,350,2024-02-04,,Shipped,COD,10
2096,579,2024-08-27,2024-08-29,Delivered,Credit Card,10
2097,215,2023-10-31,2023-11-06,Delivered,COD,10
2098,938,2024-09-02,,Shipped,Credit Card,25
2099,813,2023-11-10,2023-11-17,Delivered,COD,10
2100,648,2023-04-14,2023-04-18,Delivered,Credit Card,5
2101,577,2024-08-20,,Cancelled,UPI,0
2102,394,2022-10-31,2022-11-04,Delivered,UPI,15
2103,618,2023-06-29,2023-07-06,Delivered,UPI,5
2104,789,2023-07-20,2023-07-24,Delivered,UPI,0
2105,253,2023-04-03,2023-04-07,Delivered,UPI,25
2106,576,2022-10-27,,Shipped,Net Banking,15
2107,322,2023-02-14,,Shipped,Debit Card,25
2108,620,2022-09-04,2022-09-09,Delivered,UPI,5
2109,819,2024-10-29,2024-11-04,Delivered,Debit Card,10
2110,839,2022-01-23,2022-01-24,Delivered,UPI,5
2111,30,2024-05-13,2024-05-17,Delivered,Credit Card,0
2112,641,2024-02-22,2024-02-23,Delivered,Credit Card,10
2113,960,2023-07-15,2023-07-19,Delivered,UPI,25
2114,292,2022-11-30,2022-12-01,Delivered,UPI,0
2115,54,2023-10-31,2023-11-07,Delivered,UPI,10
2116,738,2024-02-08,2024-02-12,Delivered,Credit Card,10
2117,183,2023-10-31,2023-11-03,Delivered,Debit Card,5
2118,580,2022-03-22,,Cancelled,UPI,0
2119,509,2022-05-11,,Pending,UPI,0
2120,536,2022-12-01,,Pending,UPI,10
2121,996,2024-01-02,2024-01-06,Delivered,UPI,0
2122,411,2022-05-08,2022-05-14,Delivered,Debit Card,10
2123,159,2022-07-03,,Shipped,Credit Card,0
2124,782,2023-06-19,2023-06-20,Delivered,UPI,20
2125,54,2023-04-07,2023-04-09,Delivered,UPI,5
2126,978,2022-10-09,2022-10-10,Delivered,UPI,10
2127,523,2023-08-17,2023-08-22,Delivered,Debit Card,10
2128,70,2022-03-24,2022-03-29,Delivered,UPI,5
2129,504,2022-01-15,2022-01-20,Delivered,UPI,10
2130,921,2022-12-03,2022-12-09,Delivered,UPI,0
2131,763,2023-07-31,2023-08-02,Delivered,UPI,10
2132,855,2023-02-17,2023-02-20,Delivered,UPI,5
2133,920,2023-06-18,2023-06-19,Delivered,Debit Card,15
2134,457,2024-11-14,2024-11-15,Delivered,UPI,0
2135,397,2022-08-07,2022-08-14,Delivered,COD,5
2136,584,2023-09-04,,Shipped,Debit Card,25
2137,838,2023-09-14,2023-09-19,Delivered,UPI,5
2138,912,2023-06-01,2023-06-03,Delivered,UPI,0
2139,850,2023-01-06,,Cancelled,UPI,10
2140,738,2023-11-02,2023-11-06,Delivered,UPI,0
2141,492,2023-08-08,,Shipped,Debit Card,5
2142,80,2022-08-08,,Cancelled,COD,25
2143,52,2022-01-23,,Pending,COD,5
2144,456,2024-02-21,2024-02-22,Delivered,Net Banking,0
2145,377,2023-03-17,2023-03-18,Delivered,Net Banking,10
2146,287,2024-05-05,2024-05-06,Delivered,UPI,0
2147,310,2022-10-18,2022-10-19,Delivered,COD,5
2148,942,2022-03-04,,Cancelled,COD,0
2149,15,2022-08-19,2022-08-25,Delivered,UPI,25
2150,571,2023-07-14,2023-07-15,Delivered,Debit Card,15
2151,749,2022-11-10,2022-11-11,Delivered,UPI,10
2152,39,2024-10-15,2024-10-16,Delivered,Credit Card,0
2153,591,2022-04-01,2022-04-07,Delivered,Net Banking,5
2154,289,2024-09-08,2024-09-15,Delivered,UPI,5
2155,193,2023-04-26,2023-05-03,Delivered,COD,0
2156,577,2024-06-10,2024-06-16,Delivered,Debit Card,5
2157,869,2022-04-07,2022-04-11,Delivered,UPI,10
2158,841,2024-08-25,2024-08-31,Delivered,UPI,10
2159,565,2022-10-26,2022-10-28,Delivered,Credit Card,10
2160,595,2024-04-02,2024-04-04,Delivered,Net Banking,5
2161,834,2024-10-09,2024-10-10,Delivered,UPI,10
2162,617,2023-06-03,,Cancelled,UPI,10
2163,661,2024-08-13,2024-08-14,Delivered,Credit Card,0
2164,352,2024-11-03,,Pending,Net Banking,0
2165,614,2023-12-01,2023-12-08,Delivered,COD,0
2166,818,2022-10-13,2022-10-14,Returned,Debit Card,10
2167,844,2024-05-08,,Cancelled,Net Banking,20
2168,43,2024-11-30,2024-12-06,Delivered,UPI,20
2169,965,2022-12-04,2022-12-08,Delivered,Debit Card,10
2170,120,2023-10-29,2023-11-02,Delivered,Debit Card,20
2171,536,2024-03-15,2024-03-21,Delivered,UPI,10
2172,770,2022-08-06,2022-08-13,Delivered,Debit Card,0
2173,711,2023-01-21,2023-01-28,Delivered,COD,20
2174,111,2024-10-11,2024-10-13,Delivered,UPI,5
2175,774,2024-04-11,2024-04-18,Delivered,UPI,0
2176,196,2022-02-18,2022-02-20,Delivered,UPI,5
2177,848,2022-05-27,2022-05-31,Delivered,Credit Card,0
2178,968,2024-01-03,2024-01-06,Delivered,UPI,25
2179,352,2024-03-05,2024-03-10,Delivered,UPI,25
2180,942,2024-09-06,2024-09-07,Delivered,Credit Card,15
2181,512,2023-10-17,2023-10-24,Delivered,UPI,15
2182,817,2024-02-25,2024-03-02,Delivered,Debit Card,10
2183,602,2023-12-20,,Pending,Debit Card,0
2184,390,2022-03-21,2022-03-25,Returned,Debit Card,0
2185,259,2022-07-08,2022-07-12,Delivered,Debit Card,0
2186,389,2023-11-22,2023-11-25,Delivered,Net Banking,0
2187,318,2024-07-13,2024-07-19,Delivered,UPI,0
2188,132,2022-02-27,,Pending,Credit Card,20
2189,186,2024-08-06,2024-08-12,Delivered,Credit Card,20
2190,742,2022-04-10,2022-04-14,Delivered,UPI,20
2191,179,2024-07-14,2024-07-19,Delivered,UPI,5
2192,340,2024-05-23,2024-05-25,Delivered,UPI,0
2193,494,2024-09-22,2024-09-29,Delivered,UPI,0
2194,386,2022-03-31,2022-04-07,Delivered,UPI,25
2195,506,2023-04-14,2023-04-15,Delivered,COD,0
2196,169,2022-10-13,2022-10-18,Delivered,Net Banking,25
2197,25,2024-06-16,2024-06-17,Delivered,Debit Card,10
2198,726,2024-12-11,,Cancelled,UPI,20
2199,109,2024-05-07,2024-05-13,Delivered,UPI,20
2200,433,2022-05-18,2022-05-22,Delivered,UPI,10
2201,411,2024-11-04,,Pending,COD,0
2202,124,2022-02-19,2022-02-23,Delivered,Credit Card,5
2203,676,2024-02-04,2024-02-09,Delivered,Credit Card,0
2204,424,2022-08-26,2022-08-29,Delivered,UPI,0
2205,137,2024-03-11,2024-03-12,Delivered,UPI,0
2206,538,2023-06-29,2023-07-02,Delivered,UPI,0
2207,943,2023-05-15,,Cancelled,COD,5
2208,680,2024-08-30,2024-09-03,Delivered,UPI,0
2209,567,2022-05-26,2022-05-28,Delivered,UPI,20
2210,882,2022-05-20,2022-05-25,Delivered,Net Banking,0
2211,169,2023-05-21,2023-05-23,Delivered,UPI,10
2212,848,2023-06-22,2023-06-29,Delivered,Debit Card,0
2213,329,2024-03-19,2024-03-23,Delivered,Debit Card,10
2214,461,2023-04-06,2023-04-13,Delivered,UPI,25
2215,522,2024-04-12,2024-04-14,Delivered,Debit Card,0
2216,614,2024-12-03,2024-12-08,Delivered,Debit Card,10
2217,32,2024-05-04,2024-05-11,Delivered,UPI,0
2218,657,2022-03-23,2022-03-29,Delivered,UPI,15
2219,827,2023-12-01,2023-12-04,Delivered,Credit Card,10
2220,876,2024-08-20,2024-08-26,Delivered,UPI,25
2221,574,2022-10-09,2022-10-12,Delivered,UPI,15
2222,546,2024-11-24,2024-11-27,Delivered,UPI,5
2223,896,2023-08-15,2023-08-17,Delivered,UPI,10
2224,580,2023-01-27,2023-02-01,Delivered,UPI,10
2225,693,2024-04-22,2024-04-29,Delivered,Credit Card,5
2226,628,2022-10-13,,Shipped,Debit Card,5
2227,704,2024-01-11,2024-01-18,Delivered,Credit Card,5
2228,474,2024-12-01,2024-12-07,Delivered,Debit Card,5
2229,253,2023-02-26,2023-02-28,Delivered,Credit Card,10
2230,909,2024-10-14,2024-10-19,Delivered,UPI,5
2231,471,2023-12-01,2023-12-02,Delivered,Credit Card,5
2232,990,2024-02-11,,Shipped,Net Banking,0
2233,69,2023-01-22,,Shipped,UPI,15
2234,466,2023-07-22,2023-07-23,Delivered,Credit Card,5
2235,438,2024-09-29,2024-10-02,Delivered,Credit Card,10
2236,123,2022-10-14,2022-10-15,Delivered,UPI,0
2237,868,2022-05-24,2022-05-26,Delivered,Credit Card,5
2238,803,2022-07-16,,Pending,Debit Card,5
2239,41,2022-05-03,2022-05-09,Delivered,UPI,25
2240,284,2023-08-06,2023-08-11,Delivered,UPI,25
2241,585,2023-07-01,,Pending,UPI,5
2242,156,2022-02-17,2022-02-19,Delivered,UPI,5
2243,826,2024-02-24,2024-02-25,Delivered,Credit Card,0
2244,585,2023-07-07,,Shipped,UPI,5
2245,866,2024-04-12,2024-04-14,Delivered,Credit Card,0
2246,940,2023-03-28,2023-04-01,Delivered,UPI,5
2247,594,2024-03-02,2024-03-06,Delivered,UPI,0
2248,730,2024-06-28,2024-07-05,Delivered,Debit Card,10
2249,630,2024-02-18,2024-02-24,Delivered,Debit Card,5
2250,504,2024-06-13,,Shipped,Credit Card,10
2251,22,2024-10-19,2024-10-24,Delivered,UPI,15
2252,211,2024-02-03,2024-02-05,Delivered,UPI,10
2253,807,2024-04-07,2024-04-10,Delivered,UPI,10
2254,255,2023-08-19,,Cancelled,UPI,15
2255,984,2022-02-19,2022-02-23,Delivered,Credit Card,0
2256,731,2022-02-14,2022-02-15,Delivered,UPI,10
2257,503,2024-06-12,2024-06-16,Delivered,COD,0
2258,262,2023-12-15,2023-12-19,Delivered,UPI,5
2259,162,2022-12-12,2022-12-17,Delivered,Credit Card,20
2260,544,2023-02-05,,Shipped,Net Banking,10
2261,50,2023-04-14,2023-04-19,Delivered,COD,0
2262,713,2022-04-13,2022-04-17,Delivered,Credit Card,5
2263,153,2023-08-24,2023-08-26,Delivered,Credit Card,0
2264,420,2023-10-01,2023-10-06,Delivered,UPI,0
2265,54,2022-12-27,2022-12-29,Delivered,Credit Card,10
2266,242,2022-02-05,,Shipped,UPI,0
2267,69,2022-07-27,2022-07-28,Delivered,Debit Card,20
2268,798,2024-08-05,2024-08-07,Delivered,UPI,0
2269,547,2023-01-18,2023-01-25,Delivered,UPI,0
2270,279,2024-11-17,,Shipped,Credit Card,0
2271,404,2022-10-04,2022-10-06,Delivered,Credit Card,0
2272,883,2024-01-23,2024-01-27,Delivered,UPI,5
2273,180,2022-08-14,2022-08-21,Delivered,UPI,25
2274,44,2022-05-18,2022-05-22,Returned,UPI,5
2275,542,2024-09-30,2024-10-06,Delivered,UPI,20
2276,414,2024-12-11,2024-12-14,Delivered,Debit Card,20
2277,806,2024-04-09,2024-04-11,Delivered,Credit Card,10
2278,516,2024-10-20,2024-10-25,Delivered,UPI,0
2279,377,2023-09-04,2023-09-08,Delivered,COD,10
2280,307,2024-02-05,2024-02-07,Delivered,Credit Card,0
2281,446,2022-10-29,2022-11-04,Delivered,Credit Card,0
2282,813,2023-09-11,2023-09-15,Delivered,UPI,5
2283,259,2024-09-23,2024-09-25,Delivered,Debit Card,10
2284,475,2022-09-25,2022-10-01,Delivered,UPI,0
2285,945,2022-07-27,2022-07-31,Delivered,UPI,15
2286,909,2024-06-06,2024-06-11,Delivered,UPI,20
2287,489,2022-03-24,,Pending,COD,15
2288,70,2023-12-23,2023-12-25,Delivered,UPI,20
2289,12,2022-07-27,2022-07-28,Delivered,Debit Card,5
2290,26,2024-11-09,2024-11-13,Delivered,Credit Card,0
2291,414,2023-11-16,,Shipped,Credit Card,25
2292,335,2023-08-07,2023-08-08,Delivered,COD,25
2293,905,2024-06-16,2024-06-17,Delivered,Credit Card,20
2294,683,2024-11-02,2024-11-05,Delivered,Net Banking,10
2295,677,2024-06-19,2024-06-21,Delivered,Credit Card,0
2296,781,2023-02-07,2023-02-09,Delivered,UPI,10
2297,43,2022-04-01,2022-04-05,Delivered,Net Banking,5
2298,583,2023-02-01,2023-02-05,Delivered,COD,0
2299,561,2023-06-07,2023-06-09,Returned,UPI,0
2300,880,2022-03-18,2022-03-20,Delivered,Credit Card,0
2301,480,2022-12-06,,Pending,Credit Card,0
2302,686,2024-07-30,,Shipped,UPI,10
2303,872,2024-08-18,,Pending,UPI,20
2304,562,2023-11-09,2023-11-15,Delivered,UPI,0
2305,699,2024-12-01,2024-12-03,Delivered,COD,5
2306,835,2022-02-15,2022-02-18,Delivered,UPI,20
2307,511,2024-04-08,2024-04-09,Delivered,Credit Card,5
2308,844,2022-10-31,2022-11-02,Delivered,COD,5
2309,476,2022-11-10,,Pending,Debit Card,20
2310,372,2024-04-25,2024-04-28,Delivered,UPI,10
2311,84,2023-05-12,2023-05-19,Delivered,Credit Card,0
2312,322,2022-04-27,2022-05-01,Delivered,COD,0
2313,485,2022-03-04,2022-03-06,Delivered,UPI,5
2314,499,2024-10-04,,Pending,UPI,5
2315,416,2024-05-30,,Shipped,UPI,25
2316,824,2022-12-04,2022-12-08,Delivered,Credit Card,25
2317,874,2022-06-19,2022-06-21,Delivered,UPI,0
2318,554,2024-05-27,2024-05-28,Delivered,UPI,0
2319,3,2024-08-23,2024-08-29,Delivered,UPI,10
2320,703,2024-01-02,2024-01-05,Delivered,UPI,0
2321,339,2022-07-24,2022-07-29,Delivered,Credit Card,0
2322,1,2023-01-29,,Shipped,COD,15
2323,111,2023-07-02,2023-07-03,Delivered,Credit Card,20
2324,852,2023-08-06,2023-08-08,Delivered,Credit Card,5
2325,659,2024-11-20,2024-11-21,Delivered,Credit Card,5
2326,403,2023-11-25,2023-11-28,Delivered,Debit Card,15
2327,975,2024-11-08,2024-11-12,Delivered,Debit Card,10
2328,827,2023-04-27,,Shipped,COD,10
2329,216,2023-05-08,2023-05-09,Delivered,Debit Card,0
2330,61,2022-08-30,2022-09-01,Delivered,Net Banking,0
2331,741,2022-05-31,2022-06-05,Delivered,UPI,10
2332,245,2024-09-13,2024-09-19,Delivered,UPI,20
2333,602,2023-09-12,,Pending,UPI,15
2334,672,2022-03-11,2022-03-12,Delivered,UPI,10
2335,51,2022-03-06,,Shipped,COD,10
2336,192,2024-10-16,2024-10-20,Delivered,Net Banking,10
2337,137,2023-11-01,2023-11-08,Delivered,Debit Card,10
2338,581,2023-01-12,2023-01-16,Delivered,Debit Card,5
2339,96,2024-09-24,,Cancelled,UPI,0
2340,906,2022-10-15,2022-10-17,Delivered,Credit Card,5
2341,739,2023-01-05,2023-01-11,Delivered,Debit Card,10
2342,352,2024-02-03,2024-02-05,Delivered,UPI,20
2343,217,2022-10-30,2022-11-02,Delivered,Debit Card,20
2344,544,2024-03-11,,Cancelled,Net Banking,25
2345,949,2023-02-07,2023-02-11,Delivered,Net Banking,0
2346,988,2023-08-18,2023-08-21,Delivered,Debit Card,0
2347,341,2022-02-06,2022-02-10,Delivered,Credit Card,0
2348,850,2024-05-04,,Pending,COD,25
2349,586,2023-04-18,,Pending,COD,5
2350,461,2023-06-27,2023-07-04,Delivered,Debit Card,0
2351,235,2023-06-05,2023-06-06,Delivered,UPI,5
2352,228,2024-07-09,2024-07-10,Delivered,UPI,0
2353,822,2023-07-15,2023-07-16,Delivered,COD,10
2354,514,2023-09-20,2023-09-25,Delivered,Debit Card,15
2355,219,2024-12-29,2025-01-05,Delivered,UPI,0
2356,241,2024-03-07,2024-03-13,Delivered,UPI,20
2357,206,2022-01-30,2022-02-03,Delivered,UPI,5
2358,22,2022-07-23,2022-07-25,Delivered,Debit Card,5
2359,674,2023-08-22,2023-08-24,Delivered,UPI,10
2360,747,2022-12-02,2022-12-05,Delivered,Debit Card,5
2361,556,2022-05-21,2022-05-28,Delivered,UPI,0
2362,960,2022-01-07,,Pending,UPI,5
2363,989,2023-01-02,2023-01-07,Delivered,Credit Card,0
2364,785,2024-12-30,2025-01-02,Delivered,UPI,25
2365,805,2022-06-20,2022-06-24,Delivered,UPI,0
2366,826,2023-01-23,2023-01-28,Delivered,UPI,0
2367,824,2022-06-26,2022-06-28,Returned,UPI,10
2368,535,2024-12-31,2025-01-01,Delivered,Net Banking,10
2369,349,2024-03-08,,Shipped,Credit Card,20
2370,795,2024-04-04,2024-04-11,Delivered,UPI,15
2371,601,2022-05-18,2022-05-23,Returned,Debit Card,15
2372,790,2024-07-26,2024-07-27,Delivered,Debit Card,5
2373,38,2024-07-16,2024-07-22,Delivered,Credit Card,0
2374,957,2024-02-02,2024-02-05,Delivered,UPI,0
2375,883,2024-08-07,2024-08-12,Delivered,COD,25
2376,575,2022-08-27,2022-09-01,Delivered,Credit Card,20
2377,744,2023-11-29,2023-12-01,Delivered,COD,10
2378,320,2024-05-21,2024-05-24,Delivered,COD,0
2379,681,2022-10-08,2022-10-11,Delivered,COD,0
2380,349,2024-04-23,2024-04-24,Returned,Net Banking,10
2381,511,2023-09-24,2023-09-27,Delivered,UPI,0
2382,336,2023-01-14,2023-01-19,Delivered,COD,20
2383,614,2022-07-25,2022-08-01,Delivered,UPI,5
2384,342,2023-10-14,,Cancelled,UPI,5
2385,597,2022-06-11,2022-06-18,Delivered,UPI,20
2386,555,2022-06-13,,Shipped,Credit Card,25
2387,892,2023-09-01,,Cancelled,Debit Card,0
2388,917,2024-04-06,2024-04-07,Delivered,UPI,10
2389,674,2023-11-14,2023-11-15,Delivered,UPI,0
2390,972,2022-01-09,2022-01-16,Delivered,Credit Card,15
2391,370,2024-04-11,2024-04-16,Delivered,UPI,25
2392,917,2023-05-23,2023-05-29,Delivered,UPI,25
2393,888,2022-08-01,2022-08-07,Delivered,UPI,5
2394,726,2022-09-17,2022-09-19,Delivered,Net Banking,20
2395,418,2022-01-11,2022-01-18,Delivered,COD,25
2396,748,2023-01-20,2023-01-22,Delivered,UPI,10
2397,628,2024-03-06,2024-03-08,Delivered,Credit Card,10
2398,415,2024-04-22,,Pending,UPI,5
2399,632,2022-09-13,2022-09-17,Delivered,UPI,25
2400,2,2022-08-23,2022-08-29,Delivered,UPI,5
2401,132,2023-01-13,,Shipped,Credit Card,5
2402,136,2022-03-24,2022-03-30,Delivered,UPI,0
2403,74,2024-03-19,2024-03-24,Delivered,UPI,0
2404,3,2023-03-07,2023-03-11,Delivered,COD,0
2405,110,2023-12-01,2023-12-08,Delivered,UPI,0
2406,378,2023-10-28,2023-11-03,Returned,UPI,20
2407,282,2024-06-27,2024-06-29,Delivered,COD,0
2408,399,2023-12-25,2023-12-29,Delivered,Debit Card,5
2409,501,2023-07-15,2023-07-19,Delivered,UPI,10
2410,163,2022-05-06,,Shipped,COD,15
2411,537,2023-08-16,2023-08-18,Delivered,UPI,5
2412,291,2023-07-27,2023-08-03,Delivered,Debit Card,15
2413,781,2024-12-20,2024-12-26,Delivered,Credit Card,5
2414,230,2024-07-09,2024-07-13,Delivered,COD,15
2415,277,2022-11-25,2022-11-26,Delivered,Credit Card,0
2416,800,2023-04-26,2023-05-01,Delivered,UPI,20
2417,658,2022-10-24,2022-10-27,Delivered,Debit Card,20
2418,707,2022-07-22,2022-07-28,Delivered,Debit Card,5
2419,414,2022-02-11,2022-02-13,Delivered,Net Banking,0
2420,921,2023-08-03,2023-08-10,Delivered,UPI,20
