item_id,order_id,product_id,quantity,unit_price
2251,2223,158,2,2924
2252,2224,134,3,2090
2253,2224,290,1,1868
2254,2225,329,2,5360
2255,2225,272,2,5467
2256,2225,299,2,422
2257,2225,236,1,29253
2258,2226,177,3,9232
2259,2227,176,1,5124
2260,2228,303,3,76650
2261,2229,296,3,528
2262,2229,260,1,9422
2263,2230,177,1,9652
2264,2230,344,1,3315
2265,2231,340,1,1344
2266,2232,325,2,2309
2267,2232,174,5,47159
2268,2232,103,1,1096
2269,2232,289,2,9421
2270,2233,305,2,2736
2271,2234,193,2,12386
2272,2234,284,2,1966
2273,2234,313,1,1400
2274,2235,223,1,8615
2275,2235,256,3,1451
2276,2235,334,1,1235
2277,2236,242,3,3135
2278,2237,130,2,2752
2279,2237,153,1,12227
2280,2237,305,2,2643
2281,2237,178,1,3353
2282,2238,211,1,4393
2283,2238,278,1,36575
2284,2239,175,1,3450
2285,2239,310,1,4222
2286,2240,327,2,13473
2287,2240,279,5,868
2288,2241,320,1,3547
2289,2242,344,1,3214
2290,2242,255,1,1991
2291,2243,206,1,2929
2292,2244,312,2,64425
2293,2245,110,1,2808
2294,2245,232,1,1601
2295,2245,140,2,12745
2296,2246,346,1,1149
2297,2247,261,1,3646
2298,2247,203,3,39517
2299,2247,226,5,2270
2300,2248,320,2,3791
2301,2249,124,3,916
2302,2249,259,1,77545
2303,2249,130,3,2564
2304,2250,153,2,11304
2305,2251,164,2,51562
2306,2251,170,1,1067
2307,2251,344,1,3326
2308,2252,201,1,25590
2309,2252,189,1,13162
2310,2253,282,3,13684
2311,2254,312,1,64870
2312,2255,107,3,71907
2313,2256,229,2,1729
2314,2256,287,2,37657
2315,2256,120,1,3792
2316,2256,124,2,932
2317,2257,345,2,2855
2318,2257,149,2,956
2319,2257,295,1,7670
2320,2257,320,1,3755
2321,2258,334,2,1302
2322,2259,276,2,1502
2323,2260,297,1,5951
2324,2261,227,1,316
2325,2262,103,1,1060
2326,2262,301,3,6686
2327,2263,208,1,2547
2328,2264,317,1,30748
2329,2265,237,2,695
2330,2266,239,2,7967
2331,2266,278,2,37171
2332,2266,235,1,1320
2333,2267,227,1,322
2334,2267,148,3,10545
2335,2267,137,1,3081
2336,2268,291,5,3653
2337,2268,171,2,1769
2338,2268,192,2,1280
2339,2268,181,1,767
2340,2269,321,1,29308
2341,2270,239,2,7639
2342,2271,151,3,24467
2343,2271,202,1,24878
2344,2272,109,2,307
2345,2272,167,1,1072
2346,2273,331,2,8354
2347,2274,342,1,28600
2348,2274,283,1,58997
2349,2275,159,1,944
2350,2276,248,1,7794
2351,2276,214,1,76190
2352,2276,224,1,11081
2353,2277,165,1,5817
2354,2277,305,1,2600
2355,2277,121,1,4317
2356,2278,207,1,6069
2357,2279,335,1,42100
2358,2280,123,1,13668
2359,2281,106,1,24353
2360,2281,301,2,6757
2361,2282,167,1,1059
2362,2283,198,3,3175
2363,2283,230,5,4438
2364,2283,293,1,6003
2365,2283,166,1,10147
2366,2284,305,2,2685
2367,2285,187,3,22881
2368,2286,209,1,74276
2369,2287,123,1,14784
2370,2288,136,1,6745
2371,2288,139,1,1734
2372,2289,221,2,1671
2373,2289,333,2,10912
2374,2289,169,2,1311
2375,2290,200,1,2358
2376,2290,305,2,2532
2377,2290,236,2,29855
2378,2291,106,2,24153
2379,2291,303,2,80382
2380,2292,275,3,10206
2381,2293,118,1,326
2382,2293,149,1,1039
2383,2294,105,3,1904
2384,2294,162,2,698
2385,2294,171,2,1835
2386,2295,104,1,9991
2387,2295,277,3,2998
2388,2296,186,2,1186
2389,2296,325,1,2394
2390,2297,257,2,7178
2391,2298,136,3,7326
2392,2299,222,2,2631
2393,2299,316,1,9247
2394,2299,279,1,865
2395,2300,207,5,6463
2396,2301,339,2,39260
2397,2301,284,1,1942
2398,2301,322,2,85370
2399,2301,118,2,323
2400,2302,273,1,1506
2401,2303,159,3,953
2402,2304,232,2,1559
2403,2304,256,2,1422
2404,2304,225,1,4233
2405,2305,343,1,9426
2406,2305,127,1,8917
2407,2306,344,1,3276
2408,2307,170,3,1048
2409,2308,178,2,3437
2410,2308,244,1,3000
2411,2308,173,2,10535
2412,2308,124,1,909
2413,2309,302,3,42068
2414,2309,328,1,2379
2415,2309,309,1,4338
2416,2310,204,2,594
2417,2311,269,1,1176
2418,2311,154,3,5878
2419,2312,344,1,3305
2420,2312,283,1,61901
2421,2313,287,1,38459
2422,2313,117,1,9433
2423,2313,314,3,8695
2424,2314,339,2,37505
2425,2315,131,5,36794
2426,2315,130,1,2663
2427,2316,283,2,64409
2428,2317,320,2,3704
2429,2317,230,3,4091
2430,2317,162,2,747
2431,2317,116,1,1192
2432,2318,272,1,5797
2433,2318,233,1,4738
2434,2318,335,1,45580
2435,2319,349,2,5169
2436,2319,175,2,3346
2437,2320,244,2,2829
2438,2321,163,1,522
2439,2322,293,2,6430
2440,2323,241,2,1258
2441,2323,349,2,5043
2442,2323,142,2,30304
2443,2324,105,1,1867
2444,2325,316,5,9575
2445,2325,153,2,11705
2446,2325,241,1,1246
2447,2326,272,5,5863
2448,2326,236,1,27476
2449,2326,135,2,3780
2450,2327,294,2,31556
2451,2328,112,3,999
2452,2329,236,2,28640
2453,2329,262,2,80406
2454,2329,232,2,1597
2455,2330,110,1,2988
2456,2331,109,3,310
2457,2331,247,1,3166
2458,2331,347,1,7514
2459,2332,285,1,1441
2460,2333,276,1,1437
2461,2334,222,2,2716
2462,2335,188,1,7854
2463,2336,202,1,23267
2464,2337,231,1,1522
2465,2337,142,1,29740
2466,2337,229,1,1730
2467,2338,150,2,11547
2468,2338,179,1,38508
2469,2338,186,1,1223
2470,2339,115,2,2165
2471,2339,156,3,217
2472,2339,133,5,661
2473,2339,317,1,29215
2474,2340,284,1,2046
2475,2340,295,2,7946
2476,2341,111,1,1112
2477,2341,288,1,386
2478,2341,198,1,3029
2479,2342,195,1,7340
2480,2342,132,1,1837
2481,2343,107,2,69756
2482,2343,116,3,1107
2483,2344,297,2,5670
2484,2344,205,1,775
2485,2345,167,1,1074
2486,2346,203,1,39770
2487,2347,220,3,217
2488,2347,136,3,6988
2489,2348,187,2,22542
2490,2349,308,1,2094
2491,2350,279,1,914
2492,2350,283,2,59331
2493,2350,327,1,14057
2494,2351,291,1,3711
2495,2352,328,2,2505
2496,2353,238,3,1156
2497,2353,328,1,2435
2498,2354,122,2,322
2499,2354,133,2,637
2500,2354,193,1,12494
2501,2355,306,2,9506
2502,2355,282,5,13984
2503,2356,208,2,2641
2504,2356,247,3,3289
2505,2357,195,3,7087
2506,2358,313,2,1411
2507,2359,279,2,907
2508,2359,239,2,7819
2509,2360,153,2,12023
2510,2361,266,5,5051
2511,2361,349,1,4931
2512,2362,286,5,41789
2513,2363,263,2,9595
2514,2363,306,1,10025
2515,2364,335,2,44984
2516,2364,274,2,66468
2517,2365,161,1,1585
2518,2366,249,3,1895
2519,2367,193,2,12797
2520,2368,133,1,666
2521,2368,185,3,30136
2522,2369,264,2,46278
2523,2369,272,1,5990
2524,2370,221,3,1694
2525,2370,124,2,893
2526,2371,244,2,3006
2527,2372,288,1,401
2528,2373,138,3,8873
2529,2374,184,1,4135
2530,2375,274,1,67340
2531,2376,207,2,6157
2532,2376,159,1,969
2533,2377,243,2,1512
2534,2378,207,1,6413
2535,2378,193,1,12035
2536,2379,226,1,2083
2537,2380,124,2,911
2538,2380,105,5,1963
2539,2381,197,1,1280
2540,2382,289,1,9626
2541,2383,281,3,4168
2542,2384,173,1,9905
2543,2384,336,1,4842
2544,2385,201,1,24038
2545,2386,255,1,2090
2546,2387,285,5,1381
2547,2388,350,3,743
2548,2389,337,2,11938
2549,2390,247,2,3293
2550,2390,261,1,3762
2551,2391,172,1,2850
2552,2391,124,1,918
2553,2392,254,1,198
2554,2392,151,1,24696
2555,2393,270,2,11659
2556,2393,194,1,34337
2557,2394,164,1,50760
2558,2394,284,2,1911
2559,2395,303,5,77432
2560,2395,155,1,5567
2561,2395,277,1,3133
2562,2396,283,1,61977
2563,2396,184,2,3985
2564,2396,134,1,2108
2565,2397,214,2,76198
2566,2397,239,1,7548
2567,2398,293,1,6558
2568,2398,239,1,8118
2569,2399,256,3,1491
2570,2400,229,1,1711
2571,2400,111,1,1130
2572,2401,247,2,3296
2573,2401,266,1,5151
2574,2402,143,1,1525
2575,2402,168,1,2557
2576,2402,339,2,38194
2577,2402,157,1,8421
2578,2403,200,3,2391
2579,2403,109,1,311
2580,2404,185,3,29203
2581,2405,210,1,28066
2582,2406,155,1,5416
2583,2406,223,1,9310
2584,2406,204,1,604
2585,2407,121,1,4202
2586,2408,294,1,30737
2587,2409,279,5,915
2588,2409,181,1,790
2589,2410,118,3,305
2590,2410,264,2,45808
2591,2410,245,1,1525
2592,2411,196,1,1918
2593,2412,270,1,11955
2594,2412,203,1,37368
2595,2413,321,1,28836
2596,2414,224,1,11076
2597,2414,150,3,10732
2598,2414,303,1,77914
2599,2415,220,1,211
2600,2416,244,2,2985
2601,2416,115,1,2086
2602,2416,199,2,14402
2603,2417,203,2,38923
2604,2418,192,1,1300
2605,2419,290,2,1850
2606,2419,308,2,2107
2607,2420,211,2,4407
2608,2421,238,2,1203
2609,2421,103,1,1097
2610,2422,293,5,6479
2611,2422,314,3,8834
2612,2423,194,3,35564
2613,2423,105,2,1802
2614,2423,226,5,2119
2615,2424,120,1,3596
2616,2424,296,5,506
2617,2424,150,3,11665
2618,2425,111,5,1198
2619,2425,271,1,3338
2620,2425,114,5,209
2621,2426,243,1,1487
2622,2427,239,1,7791
2623,2428,336,3,4843
2624,2429,302,1,41334
2625,2429,350,1,736
2626,2429,290,1,1879
2627,2430,119,1,4136
2628,2431,129,1,556
2629,2432,117,3,10055
2630,2432,239,1,8002
2631,2432,121,2,4252
2632,2433,317,3,29077
2633,2433,256,1,1469
2634,2434,231,2,1510
2635,2434,297,1,6008
2636,2434,227,1,319
2637,2435,188,2,8048
2638,2435,254,2,199
2639,2435,211,3,4563
2640,2436,281,1,4423
2641,2436,200,3,2282
2642,2436,263,1,9407
2643,2437,117,1,9444
2644,2438,209,1,73448
2645,2439,299,2,442
2646,2439,127,1,8565
2647,2439,342,2,28641
2648,2440,239,2,8021
2649,2441,127,1,9021
2650,2441,166,3,10408
2651,2442,168,2,2512
2652,2442,172,3,2730
2653,2443,318,1,5111
2654,2443,290,1,1775
2655,2444,342,1,28449
2656,2445,243,1,1558
2657,2446,314,2,8062
2658,2446,190,1,930
2659,2447,179,1,39210
2660,2448,259,1,84816
2661,2449,214,1,75325
2662,2449,333,2,10706
2663,2449,211,1,4521
2664,2449,146,2,1930
2665,2450,150,1,11662
2666,2450,112,1,964
2667,2450,125,5,1644
2668,2451,176,2,5569
2669,2451,273,1,1582
2670,2452,301,5,6763
2671,2453,215,1,770
2672,2453,346,1,1079
2673,2454,203,1,36888
2674,2454,212,2,17272
2675,2455,203,2,38570
2676,2455,325,2,2270
2677,2455,241,2,1222
2678,2456,141,3,963
2679,2457,176,1,5287
2680,2457,112,5,1045
2681,2457,141,1,960
2682,2458,138,1,9394
2683,2459,188,3,7813
2684,2460,234,1,6926
2685,2461,180,3,35800
2686,2461,254,1,199
2687,2461,200,1,2455
2688,2462,193,3,13069
2689,2463,297,1,5968
2690,2464,196,1,1877
2691,2464,336,5,4677
2692,2465,139,1,1665
2693,2466,132,2,1859
2694,2466,102,3,1985
2695,2467,328,2,2532
2696,2467,291,1,3875
2697,2467,158,2,2739
2698,2468,332,1,535
2699,2469,168,3,2641
2700,2469,278,2,38666
2701,2470,224,1,11748
2702,2470,252,1,12267
2703,2470,296,1,510
2704,2471,138,1,9375
2705,2471,159,3,999
2706,2471,124,1,890
2707,2471,156,2,230
2708,2472,246,3,30650
2709,2472,199,1,14995
2710,2472,139,1,1750
2711,2473,308,1,2101
2712,2473,156,1,215
2713,2473,274,5,68317
2714,2474,155,2,5429
2715,2475,237,1,728
2716,2475,137,1,3159
2717,2476,176,2,5161
2718,2477,184,1,4191
2719,2478,274,2,68208
2720,2478,243,5,1502
2721,2478,294,1,30675
2722,2478,148,1,10211
2723,2479,102,1,1965
2724,2479,168,1,2519
2725,2480,133,1,701
2726,2481,281,2,4310
2727,2482,271,1,3321
2728,2483,119,2,4273
2729,2484,200,1,2316
2730,2484,243,1,1579
2731,2485,133,1,680
2732,2486,176,3,5136
2733,2486,283,2,60074
2734,2487,310,1,4235
2735,2488,337,1,11204
2736,2489,253,1,592
2737,2489,198,1,3171
2738,2489,339,1,39846
2739,2490,223,3,9104
2740,2490,125,1,1615
2741,2491,171,2,1920
2742,2492,211,3,4396
2743,2493,293,1,6076
2744,2494,158,1,2828
2745,2494,176,1,5473
2746,2495,309,2,4405
2747,2495,242,2,3278
2748,2496,339,1,39089
2749,2497,339,1,39757
2750,2497,308,1,2122
2751,2497,326,1,77609
2752,2497,134,3,2013
2753,2498,174,3,49608
2754,2498,250,1,12003
2755,2499,159,3,943
2756,2500,338,1,607
2757,2500,326,1,75114
2758,2501,342,3,30002
2759,2502,305,2,2600
2760,2502,202,1,24653
2761,2503,218,1,31580
2762,2504,296,1,504
2763,2505,216,5,3056
2764,2505,197,3,1256
2765,2506,322,5,89758
2766,2507,133,2,699
2767,2507,131,3,38263
2768,2508,238,2,1162
2769,2508,143,1,1459
2770,2508,224,2,11202
2771,2509,318,1,4811
2772,2510,265,1,464
2773,2510,251,2,5023
2774,2510,315,1,1497
2775,2511,170,1,1070
2776,2512,152,1,30284
2777,2513,188,1,8079
2778,2514,244,1,2946
2779,2514,124,1,922
2780,2515,126,1,4451
2781,2516,324,1,380
2782,2517,123,2,13460
2783,2517,222,2,2730
2784,2518,197,1,1306
2785,2519,277,1,3001
2786,2520,193,2,12973
2787,2521,282,5,13282
2788,2521,196,2,1910
2789,2521,247,2,3377
2790,2522,319,1,1395
2791,2523,248,1,8091
2792,2524,234,1,6610
2793,2524,227,1,319
2794,2525,154,3,5836
2795,2526,253,2,564
2796,2526,119,3,4163
2797,2527,268,1,9063
2798,2527,240,3,47161
2799,2527,305,2,2521
2800,2527,177,3,9677
2801,2528,322,1,83707
2802,2529,257,1,7091
2803,2530,179,1,40578
2804,2530,173,1,9791
2805,2530,147,1,2445
2806,2530,292,2,1534
2807,2531,235,1,1346
2808,2531,344,2,3330
2809,2531,201,1,24950
2810,2532,180,2,37052
2811,2532,315,2,1495
2812,2533,332,1,522
2813,2534,198,5,3004
2814,2534,217,2,811
2815,2534,257,1,6895
2816,2535,131,3,39251
2817,2535,112,1,993
2818,2536,145,1,2943
2819,2537,245,1,1458
2820,2538,193,2,12531
2821,2539,293,1,6520
2822,2539,266,1,4848
2823,2540,226,1,2220
2824,2540,220,1,212
2825,2540,102,3,1963
2826,2541,261,1,3845
2827,2541,307,1,7356
2828,2542,231,1,1458
2829,2542,188,1,8011
2830,2543,294,1,31292
2831,2543,117,1,9994
2832,2544,189,1,13464
2833,2545,313,3,1483
2834,2545,310,3,4294
2835,2546,319,1,1339
2836,2546,206,1,2881
2837,2546,171,1,1902
2838,2547,327,2,13269
2839,2547,306,1,9988
2840,2548,186,1,1229
2841,2549,259,1,81998
2842,2550,214,2,76555
2843,2551,308,1,2088
2844,2551,289,1,9181
2845,2551,162,1,730
2846,2552,299,1,437
2847,2553,266,1,5112
2848,2554,292,2,1570
2849,2554,235,1,1306
2850,2555,107,1,72916
2851,2556,242,3,3117
2852,2557,235,1,1251
2853,2557,102,1,2054
2854,2557,196,2,1850
2855,2557,159,2,936
2856,2558,178,2,3168
2857,2558,350,3,794
2858,2559,157,1,7797
2859,2560,171,1,1910
2860,2560,123,1,14579
2861,2560,191,2,610
2862,2561,112,3,1038
2863,2562,233,1,4655
2864,2563,211,1,4318
2865,2563,153,1,11610
2866,2564,278,5,39251
2867,2565,322,1,84793
2868,2565,211,3,4250
2869,2565,291,1,3922
2870,2566,222,1,2695
2871,2566,168,2,2603
2872,2567,173,1,10522
2873,2567,310,1,4163
2874,2567,309,1,4343
2875,2568,275,2,9952
2876,2568,324,1,391
2877,2569,219,2,1775
2878,2569,222,1,2802
2879,2570,106,1,24045
2880,2570,210,1,29677
2881,2570,123,1,14431
2882,2571,252,3,11389
2883,2571,154,3,5857
2884,2572,265,1,465
2885,2572,276,1,1483
2886,2572,147,3,2323
2887,2573,221,1,1572
2888,2574,280,5,7434
2889,2574,239,2,7665
2890,2574,275,2,10787
2891,2575,246,1,31599
2892,2575,129,1,568
2893,2575,133,1,656
2894,2576,280,5,7411
2895,2576,289,1,9267
2896,2577,103,3,1061
2897,2577,186,5,1209
2898,2578,112,2,1025
2899,2579,194,1,34607
2900,2579,131,1,36474
2901,2579,327,1,13073
2902,2580,266,1,5115
2903,2580,178,1,3219
2904,2581,166,1,10936
2905,2582,211,3,4481
2906,2582,339,2,37525
2907,2583,168,2,2545
2908,2584,258,1,7070
2909,2584,103,2,1094
2910,2585,270,2,11942
2911,2586,290,5,1777
2912,2587,184,2,4162
2913,2587,292,5,1679
2914,2588,242,2,3210
2915,2588,244,2,2856
2916,2588,269,1,1182
2917,2589,219,3,1769
2918,2589,261,3,3841
2919,2590,259,2,77694
2920,2591,141,3,954
2921,2591,153,3,11997
2922,2592,260,1,8951
2923,2592,203,5,39298
2924,2593,163,1,523
2925,2594,349,1,4872
2926,2595,265,2,495
2927,2596,304,3,12777
2928,2597,154,1,5722
2929,2597,337,3,11769
2930,2598,124,2,928
2931,2599,175,1,3218
2932,2600,136,5,7238
2933,2600,280,5,6854
2934,2600,110,3,2832
2935,2600,295,3,7917
2936,2601,161,3,1500
2937,2602,177,1,9738
2938,2602,236,1,29621
2939,2602,174,1,47209
2940,2602,282,1,14168
2941,2603,139,1,1761
2942,2603,170,1,1054
2943,2603,313,1,1409
2944,2603,284,1,1881
2945,2604,296,3,527
2946,2604,232,1,1474
2947,2605,345,1,2845
2948,2606,194,2,35815
2949,2606,266,2,5081
2950,2606,220,1,219
2951,2607,163,5,481
2952,2607,114,1,215
2953,2608,185,1,29445
2954,2608,317,1,30515
2955,2608,178,1,3428
2956,2609,232,2,1471
2957,2609,242,2,3213
2958,2609,173,1,10213
2959,2610,174,2,45282
2960,2610,205,3,743
2961,2611,206,1,2926
2962,2611,253,2,596
2963,2611,339,1,40895
2964,2611,193,1,12039
2965,2612,294,2,31011
2966,2613,299,1,438
2967,2614,261,1,3672
2968,2614,228,3,37032
2969,2614,340,3,1337
2970,2615,215,1,783
2971,2616,308,1,2094
2972,2616,164,1,51057
2973,2617,324,3,394
2974,2617,185,1,30418
2975,2618,289,1,9130
2976,2618,207,2,6558
2977,2619,134,1,2023
2978,2620,269,1,1199
2979,2620,317,2,29521
2980,2620,226,1,2108
2981,2621,215,2,823
2982,2621,168,1,2454
2983,2622,299,5,440
2984,2623,202,1,22759
2985,2623,193,1,12404
2986,2624,261,1,3572
2987,2625,264,1,45716
2988,2625,310,1,4133
2989,2625,113,2,1094
2990,2626,187,3,24204
2991,2626,328,3,2573
2992,2627,243,5,1565
2993,2628,304,5,12596
2994,2629,321,1,28616
2995,2629,296,2,545
2996,2630,102,1,2030
2997,2631,108,1,1451
2998,2631,229,1,1600
2999,2632,334,1,1256
3000,2633,141,1,961
3001,2634,160,1,13887
3002,2634,158,1,2923
3003,2635,163,1,509
3004,2635,323,1,4494
3005,2636,233,2,4419
3006,2636,230,1,4174
3007,2636,240,2,48912
3008,2636,190,2,883
3009,2637,153,1,11469
3010,2638,109,2,300
3011,2639,161,1,1581
3012,2639,282,1,13860
3013,2640,101,2,7948
3014,2641,263,1,10308
3015,2641,215,5,765
3016,2642,155,1,5791
3017,2642,236,1,27723
3018,2643,298,1,87198
3019,2643,216,1,3279
3020,2643,211,1,4193
3021,2644,232,2,1482
3022,2645,297,1,5719
3023,2646,287,3,35962
3024,2647,166,2,10934
3025,2647,219,2,1827
3026,2647,266,2,4967
3027,2648,253,2,570
3028,2649,278,1,37935
3029,2650,170,1,1009
3030,2650,257,1,6932
3031,2650,246,5,30950
3032,2651,156,2,216
3033,2651,304,1,12186
3034,2651,246,3,31414
3035,2652,151,1,24705
3036,2652,258,2,7019
3037,2653,103,2,1067
3038,2653,317,1,30787
3039,2654,200,2,2464
3040,2654,208,1,2735
3041,2655,238,3,1199
3042,2655,147,2,2270
3043,2656,262,2,76509
3044,2656,350,2,742
3045,2656,326,3,75964
3046,2657,225,2,4572
3047,2658,200,2,2286
3048,2659,226,1,2264
3049,2659,336,1,4540
3050,2660,114,1,206
3051,2660,338,2,632
3052,2661,184,1,3989
3053,2661,273,3,1583
3054,2661,299,5,454
3055,2662,199,2,13653
3056,2662,244,1,2813
3057,2663,335,2,43319
3058,2663,202,1,24131
3059,2664,168,3,2465
3060,2664,155,1,5491
3061,2664,348,1,1818
3062,2664,207,1,6153
3063,2665,111,1,1120
3064,2666,231,1,1392
3065,2666,211,1,4212
3066,2666,214,1,78753
3067,2666,165,1,6293
3068,2667,342,2,29790
3069,2668,261,1,3617
3070,2669,241,1,1286
3071,2669,182,5,11152
3072,2669,113,3,1133
3073,2670,338,3,614
3074,2670,222,5,2586
3075,2671,252,2,12294
3076,2671,278,1,37022
3077,2672,203,1,39904
3078,2673,258,2,6814
3079,2673,349,1,4826
3080,2673,120,2,3660
3081,2674,331,3,8572
3082,2675,249,1,1933
3083,2675,313,1,1521
3084,2675,297,1,5959
3085,2676,259,1,85040
3086,2677,156,5,227
3087,2677,182,1,11184
3088,2677,332,1,519
3089,2678,290,1,1740
3090,2678,285,1,1379
3091,2679,330,1,6824
3092,2679,328,1,2420
3093,2679,136,5,7216
3094,2680,215,1,827
3095,2681,163,1,481
3096,2682,305,1,2627
3097,2683,202,3,23028
3098,2684,123,3,14802
3099,2685,106,1,23873
3100,2686,185,1,29313
3101,2686,187,1,22185
3102,2687,262,3,80278
3103,2688,286,1,39628
3104,2689,192,3,1344
3105,2689,332,3,523
3106,2689,292,1,1613
3107,2690,345,1,2766
3108,2691,279,1,942
3109,2692,277,1,2952
3110,2692,254,1,196
3111,2693,306,1,9819
3112,2694,262,3,76559
3113,2695,250,2,13064
3114,2696,208,3,2734
3115,2696,185,2,28522
3116,2696,222,3,2725
3117,2697,138,1,8887
3118,2698,292,1,1573
3119,2699,185,2,28388
3120,2699,290,1,1713
3121,2699,129,2,583
3122,2700,179,1,36940
3123,2701,113,2,1076
3124,2702,194,2,33899
3125,2703,296,1,520
3126,2704,195,1,7165
3127,2704,280,3,6766
3128,2705,331,1,8749
3129,2705,173,1,10575
3130,2705,131,1,38811
3131,2706,219,1,1863
3132,2707,116,1,1104
3133,2708,324,1,406
3134,2708,260,3,8956
3135,2709,334,2,1268
3136,2710,215,3,803
3137,2710,265,1,461
3138,2711,214,1,76600
3139,2712,344,2,3350
3140,2713,162,2,755
3141,2713,108,2,1451
3142,2713,296,3,535
3143,2714,256,1,1522
3144,2714,297,1,5892
3145,2714,241,5,1254
3146,2715,108,2,1465
3147,2715,233,2,4428
3148,2716,284,3,1910
3149,2717,191,1,572
3150,2717,312,3,63102
3151,2717,139,2,1791
3152,2717,290,5,1855
3153,2718,167,1,1110
3154,2719,326,1,75345
3155,2719,266,5,4841
3156,2720,270,3,11486
3157,2721,339,2,40605
3158,2721,313,3,1406
3159,2721,262,2,78438
3160,2722,290,5,1859
3161,2722,131,2,38005
3162,2722,107,1,71817
3163,2723,317,1,30157
3164,2723,247,2,3094
3165,2724,135,1,3568
3166,2724,228,1,39130
3167,2724,277,3,3101
3168,2725,220,1,210
3169,2725,311,1,5084
3170,2726,135,1,3553
3171,2726,279,5,874
3172,2727,266,2,5118
3173,2728,179,5,38555
3174,2728,212,2,18768
3175,2728,108,1,1448
3176,2729,129,3,540
3177,2729,252,1,12338
3178,2730,349,1,5178
3179,2730,153,2,11952
3180,2730,195,2,7161
3181,2731,236,2,29197
3182,2732,113,1,1066
3183,2733,169,3,1283
3184,2733,326,2,75672
3185,2734,242,2,3267
3186,2734,134,1,2012
3187,2735,173,1,10508
3188,2735,228,2,37981
3189,2735,216,2,3117
3190,2735,256,2,1448
3191,2736,199,2,14419
3192,2737,146,2,1924
3193,2737,190,2,880
3194,2737,138,1,8759
3195,2738,132,1,1788
3196,2738,139,2,1742
3197,2739,248,1,7725
3198,2739,149,2,975
3199,2739,154,2,5984
3200,2739,195,1,7292
3201,2740,232,2,1573
3202,2740,305,1,2580
3203,2741,146,1,1792
3204,2741,209,2,78433
3205,2741,277,5,2975
3206,2742,130,2,2664
3207,2742,148,3,10291
3208,2743,195,1,6996
3209,2744,305,1,2634
3210,2744,133,1,665
3211,2744,136,3,6646
3212,2744,249,1,1939
3213,2745,308,1,2171
3214,2745,317,2,28657
3215,2746,224,2,11524
3216,2747,317,1,29392
3217,2747,245,1,1453
3218,2748,178,2,3223
3219,2749,337,2,11119
3220,2750,191,1,595
3221,2751,218,2,31940
3222,2751,141,2,911
3223,2751,113,2,1149
3224,2752,191,1,597
3225,2752,207,1,6358
3226,2753,197,3,1286
3227,2754,307,1,7059
3228,2754,234,2,6518
3229,2754,238,3,1207
3230,2754,181,1,814
3231,2755,284,1,1911
3232,2756,300,1,46603
3233,2756,292,1,1655
3234,2756,252,1,12463
3235,2757,318,1,4699
3236,2758,264,1,48570
3237,2758,258,2,6556
3238,2759,296,2,523
3239,2759,317,5,29453
3240,2759,321,1,29438
3241,2759,261,3,3563
3242,2760,284,1,2019
3243,2761,195,1,7293
3244,2762,315,3,1484
3245,2762,206,1,2877
3246,2762,174,3,46674
3247,2763,207,5,5997
3248,2764,132,3,1762
3249,2765,200,2,2437
3250,2766,164,2,48556
3251,2767,122,1,304
3252,2767,293,1,6187
3253,2767,214,1,81241
3254,2768,188,3,7878
3255,2768,314,1,8587
3256,2769,304,2,12929
3257,2770,120,1,3831
3258,2770,114,1,208
3259,2771,120,1,3746
3260,2772,146,1,1799
3261,2773,128,1,5811
3262,2774,111,3,1141
3263,2775,313,1,1504
3264,2776,170,1,989
3265,2776,132,1,1831
3266,2776,150,1,11280
3267,2777,253,1,576
3268,2777,305,2,2602
3269,2777,336,1,4688
3270,2777,118,1,316
3271,2778,144,1,3342
3272,2778,245,2,1480
3273,2779,122,3,321
3274,2780,127,1,8842
3275,2780,267,3,4973
3276,2781,129,1,574
3277,2782,232,5,1560
3278,2783,248,2,8165
3279,2784,144,1,3282
3280,2785,313,2,1412
3281,2785,142,1,28448
3282,2785,311,1,5409
3283,2786,280,1,7462
3284,2786,179,1,38830
3285,2787,260,1,8818
3286,2788,219,5,1798
3287,2788,148,1,10083
3288,2789,184,5,4196
3289,2789,344,1,3127
3290,2789,256,2,1434
3291,2790,181,1,759
3292,2790,149,2,1039
3293,2790,304,1,11856
3294,2791,136,1,6892
3295,2792,237,3,691
3296,2792,297,1,5694
3297,2792,144,2,3234
3298,2793,326,2,79934
3299,2794,145,5,2933
3300,2795,163,5,483
3301,2796,181,5,820
3302,2796,164,1,51279
3303,2796,340,1,1326
3304,2796,314,1,8353
3305,2797,135,2,3776
3306,2798,263,2,9959
3307,2798,340,1,1409
3308,2799,210,3,28074
3309,2799,282,5,14016
3310,2799,202,3,23798
3311,2800,120,2,3533
3312,2800,111,1,1182
3313,2800,215,1,827
3314,2801,326,1,74765
3315,2801,303,2,82051
3316,2802,283,5,59343
3317,2802,321,2,29460
3318,2802,227,1,303
3319,2803,175,3,3339
3320,2804,237,1,687
3321,2804,252,5,11882
3322,2804,272,2,5855
3323,2805,249,1,1850
3324,2805,242,2,3140
3325,2806,304,1,12016
3326,2806,338,1,601
3327,2807,143,3,1477
3328,2807,299,1,419
3329,2808,289,1,9491
3330,2808,336,1,4807
3331,2808,111,1,1177
3332,2809,258,2,6874
3333,2810,121,2,4449
3334,2811,273,2,1492
3335,2811,121,1,4356
3336,2812,102,3,2065
3337,2813,101,1,7695
